CollectDate,Year,Month,LabSampleNum,Locator,Depth,Parameter,Value,Units,Qualifier,MDL,RDL,Text
1989-01-11T08:00:00Z,1989,1,8903190,A319,1,Temperature,5,deg C,,NA,NA,5.0||King County Nstream Database/B53311
1991-06-18T07:00:00Z,1991,6,9109597,A319,1,"pH, Field",7.6,pH,,NA,NA,7.6||King County Nstream Database/B53311
2002-01-15T17:32:00Z,2002,1,L23128-2,A319,NA,"Conductivity, Field",53.5,umhos/cm,,NA,NA,
1997-10-14T16:50:00Z,1997,10,L11966-2,A319,NA,Turbidity,1.5,NTU,,0.5,1,
1982-12-02T08:00:00Z,1982,12,8215770,A319,1,Total Phosphorus,0.005,mg/L,,NA,NA,.005||King County Nstream Database/RS4
2017-09-13T17:45:00Z,2017,9,L68496-3,A319,NA,Turbidity,1.4,NTU,,0.2,0.5,
1993-05-11T16:40:00Z,1993,5,L1079-5,A319,NA,Ammonia Nitrogen,0.02,mg/L,<RDL,0.01,0.02,
1972-04-28T08:00:00Z,1972,4,7215382,A319,1,Ammonia Nitrogen,0.02,mg/L,,NA,NA,.020||King County Nstream Database/RBC
1979-12-17T08:00:00Z,1979,12,7916221,A319,1,Nitrite + Nitrate Nitrogen,0.71,mg/L,,NA,NA,.710||King County Nstream Database/RVL
2003-11-12T19:55:00Z,2003,11,L30211-2,A319,NA,Fecal Coliform,21,CFU/100ml,,NA,NA,
1980-05-27T07:00:00Z,1980,5,8015318,A319,1,Ammonia Nitrogen,0.018,mg/L,,NA,NA,.018||King County Nstream Database/RVL
2019-01-09T17:30:00Z,2019,1,L71578-3,A319,NA,Ammonia Nitrogen,0.0113,mg/L,,0.002,0.01,
2021-04-14T17:10:00Z,2021,4,L76706-3,A319,NA,Temperature,7.64,deg C,,NA,NA,
2004-02-11T17:35:00Z,2004,2,L30931-2,A319,NA,Nitrite + Nitrate Nitrogen,0.553,mg/L,,0.02,0.04,
1982-08-19T07:00:00Z,1982,8,8215558,A319,1,Turbidity,0.8,NTU,,NA,NA,.8||King County Nstream Database/RS4
2016-07-13T15:42:00Z,2016,7,L65743-3,A319,NA,Ammonia Nitrogen,0.0064,mg/L,<RDL,0.002,0.01,
1987-09-16T07:00:00Z,1987,9,8710137,A319,1,Ammonia Nitrogen,0.001,mg/L,,NA,NA,.001||King County Nstream Database/B53311
2018-10-10T15:56:00Z,2018,10,L71065-3,A319,NA,Total Suspended Solids,2.57,mg/L,,0.5,1,
1978-01-24T08:00:00Z,1978,1,7815014,A319,1,Fecal Coliform,24,ORG/100ml,,NA,NA,24||King County Nstream Database/RVL
1987-08-12T07:00:00Z,1987,8,8708318,A319,1,Dissolved Oxygen,9.25,mg/L,,NA,NA,9.25||King County Nstream Database/B53311
2008-04-09T17:40:00Z,2008,4,L45371-3,A319,NA,Temperature,6.74,deg C,,NA,NA,
1993-01-12T17:57:00Z,1993,1,L315-5,A319,NA,Total Phosphorus,0.014,mg/L,,0.005,0.01,
2006-10-11T17:17:00Z,2006,10,L40575-3,A319,NA,Turbidity,0.69,NTU,<RDL,0.5,2,
2001-03-06T17:55:00Z,2001,3,L19961-2,A319,NA,E. coli,1,CFU/100ml,,NA,NA,
1984-02-16T08:00:00Z,1984,2,8415071,A319,1,Ammonia Nitrogen,0.046,mg/L,,NA,NA,.046||King County Nstream Database/RS4
1981-08-20T07:00:00Z,1981,8,8115514,A319,1,Dissolved Oxygen,9.91,mg/L,,NA,NA,9.91||King County Nstream Database/RS3
2007-03-07T18:25:00Z,2007,3,L41991-3,A319,NA,Temperature,7.1,deg C,,NA,NA,
1979-09-24T07:00:00Z,1979,9,7915818,A319,1,Dissolved Oxygen,9.8,mg/L,,NA,NA,9.80||King County Nstream Database/RVL
1980-11-05T08:00:00Z,1980,11,8015748,A319,1,Total Phosphorus,0.03,mg/L,,NA,NA,.030||King County Nstream Database/RVL
1999-06-15T16:35:00Z,1999,6,L15635-2,A319,NA,"Dissolved Oxygen, Field",10.9,mg/L,,NA,10,
1994-12-13T19:25:00Z,1994,12,L5055-14,A319,NA,Turbidity,0.9,NTU,<RDL,0.5,1,
1981-01-22T08:00:00Z,1981,1,8115044,A319,1,Dissolved Oxygen,11.3,mg/L,,NA,NA,11.34||King County Nstream Database/RS3
1997-10-14T16:50:00Z,1997,10,L11966-2,A319,NA,Fecal Coliform,10,CFU/100ml,,NA,NA,
1988-08-10T07:00:00Z,1988,8,8808868,A319,1,Total Phosphorus,0.011,mg/L,,NA,NA,.011||King County Nstream Database/B53311
2004-08-11T16:12:00Z,2004,8,L32783-2,A319,NA,Total Alkalinity,35.9,mg CaCO3/L,,1,10,
1999-06-15T16:35:00Z,1999,6,L15635-2,A319,NA,Enterococcus,10,CFU/100ml,,NA,NA,
2003-11-12T19:55:00Z,2003,11,L30211-2,A319,NA,Temperature,6.8,deg C,,NA,NA,
1976-10-12T07:00:00Z,1976,10,7615560,A319,1,Dissolved Oxygen,10.7,mg/L,,NA,NA,10.70||King County Nstream Database/RVL
1976-05-12T07:00:00Z,1976,5,7615294,A319,1,Ammonia Nitrogen,0.022,mg/L,,NA,NA,.022||King County Nstream Database/RVL
2007-02-07T17:46:00Z,2007,2,L41679-3,A319,NA,Nitrite + Nitrate Nitrogen,0.349,mg/L,,0.02,0.04,
1995-09-19T16:45:00Z,1995,9,L6948-2,A319,NA,Total Suspended Solids,4.2,mg/L,,0.5,1,
2001-02-13T17:37:00Z,2001,2,L19752-2,A319,NA,"Conductivity, Field",66.8,umhos/cm,,NA,NA,
1982-12-02T08:00:00Z,1982,12,8215770,A319,1,Ammonia Nitrogen,0.049,mg/L,,NA,NA,.049||King County Nstream Database/RS4
2015-09-16T16:50:00Z,2015,9,L63641-3,A319,NA,Turbidity,1.1,NTU,,0.2,0.5,
1979-10-08T07:00:00Z,1979,10,7915895,A319,1,"pH, Field",7.2,pH,,NA,NA,7.2||King County Nstream Database/RVL
2015-08-12T16:46:00Z,2015,8,L63408-3,A319,NA,Temperature,17.5,deg C,,NA,NA,
2007-07-05T18:23:00Z,2007,7,L43111-3,A319,NA,Nitrite + Nitrate Nitrogen,0.23,mg/L,,0.02,0.04,
2006-11-15T18:22:00Z,2006,11,L40942-3,A319,NA,E. coli,40,CFU/100ml,,NA,NA,
2021-08-25T16:58:00Z,2021,8,L77433-3,A319,NA,Turbidity,1.14,NTU,,0.2,0.5,
2008-03-05T18:25:00Z,2008,3,L45213-3,A319,NA,Fecal Coliform,3,CFU/100ml,,NA,NA,
1995-11-14T18:00:00Z,1995,11,L7319-11,A319,NA,Storm Or Non-Storm,NA,none,,NA,NA,N
1995-04-11T17:00:00Z,1995,4,L5829-2,A319,NA,Orthophosphate Phosphorus,0.0035,mg/L,<RDL,0.002,0.005,
1980-05-27T07:00:00Z,1980,5,8015318,A319,1,"pH, Field",7.6,pH,,NA,NA,7.6||King County Nstream Database/RVL
2006-08-16T17:35:00Z,2006,8,L40017-3,A319,NA,Temperature,15,deg C,,NA,NA,
2020-05-20T16:32:00Z,2020,5,L74623-3,A319,NA,"pH, Field",7.33,pH,,NA,NA,
1997-03-11T17:50:00Z,1997,3,L10577-2,A319,NA,Nitrite + Nitrate Nitrogen,0.301,mg/L,,0.05,0.1,
1984-06-14T07:00:00Z,1984,6,8415264,A319,1,Dissolved Oxygen,11.5,mg/L,,NA,NA,11.53||King County Nstream Database/RS4
1977-08-16T07:00:00Z,1977,8,7715269,A319,1,Fecal Coliform,86,ORG/100ml,,NA,NA,86||King County Nstream Database/RVL
1986-08-14T07:00:00Z,1986,8,8607505,A319,1,Fecal Coliform,80,ORG/100ml,E,NA,NA,80||King County Nstream Database/B53311
1991-03-12T08:00:00Z,1991,3,9106512,A319,1,Nitrite + Nitrate Nitrogen,0.63,mg/L,,NA,NA,.630||King County Nstream Database/B53311
2003-01-13T17:56:00Z,2003,1,L26869-2,A319,NA,"Conductivity, Field",62,umhos/cm,,NA,NA,
2001-12-11T17:48:00Z,2001,12,L23019-2,A319,NA,"Conductivity, Field",70,umhos/cm,,NA,NA,
2006-06-14T17:39:00Z,2006,6,L39411-3,A319,NA,Turbidity,1.8,NTU,<RDL,0.5,2,
1995-12-12T16:55:00Z,1995,12,L7505-2,A319,NA,Total Suspended Solids,21.7,mg/L,,0.5,1,
1988-12-07T08:00:00Z,1988,12,8811481,A319,1,Fecal Coliform,42,ORG/100ml,,NA,NA,42||King County Nstream Database/B53311
1990-05-15T07:00:00Z,1990,5,9006352,A319,1,Enterococcus,46,ORG/100g,,NA,NA,46||King County Nstream Database/B53311
1994-03-15T17:30:00Z,1994,3,L3201-5,A319,NA,Fecal Coliform,3,CFU/100ml,,NA,NA,
2007-12-12T18:05:00Z,2007,12,L44659-3,A319,NA,"Conductivity, Field",62.1,umhos/cm,,0.5,10,
2001-01-09T18:06:00Z,2001,1,L19497-2,A319,NA,"Dissolved Oxygen, Field",12.2,mg/L,,NA,NA,
2006-03-15T18:19:00Z,2006,3,L38273-3,A319,NA,Orthophosphate Phosphorus,0.00758,mg/L,,0.002,0.005,
2020-03-11T16:14:00Z,2020,3,L74248-3,A319,NA,Turbidity,1.99,NTU,,0.2,0.5,
2019-04-10T17:02:00Z,2019,4,L71992-3,A319,NA,Total Nitrogen,0.354,mg/L,,0.05,0.1,
1979-10-22T07:00:00Z,1979,10,7915972,A319,1,Temperature,10,deg C,,NA,NA,10.0||King County Nstream Database/RVL
1982-03-25T08:00:00Z,1982,3,8215189,A319,1,Fecal Coliform,5,ORG/100ml,E,NA,NA,5||King County Nstream Database/RS3
2008-05-07T17:10:00Z,2008,5,L45569-3,A319,NA,Temperature,7.96,deg C,,NA,NA,
1998-07-14T17:30:00Z,1998,7,L13752-2,A319,NA,Storm Or Non-Storm,NA,none,,NA,NA,N
1981-09-17T07:00:00Z,1981,9,8115578,A319,1,Conductivity,71,umhos/cm,,NA,NA,71||King County Nstream Database/RS3
2002-09-10T17:27:00Z,2002,9,L25699-2,A319,NA,"Dissolved Oxygen, Field",10.5,mg/L,,NA,NA,
1987-03-18T08:00:00Z,1987,3,8701008,A319,1,Fecal Coliform,12,ORG/100ml,E,NA,NA,12||King County Nstream Database/B53311
2018-10-10T15:56:00Z,2018,10,L71065-3,A319,NA,Fecal Coliform,14,CFU/100ml,,NA,NA,
1983-03-17T08:00:00Z,1983,3,8315126,A319,1,Turbidity,2,NTU,,NA,NA,2.0||King County Nstream Database/RS4
1991-07-17T07:00:00Z,1991,7,9110947,A319,1,Dissolved Oxygen,9.5,mg/L,,NA,NA,9.50||King County Nstream Database/B53311
2017-01-11T18:25:00Z,2017,1,L66846-3,A319,NA,Nitrite + Nitrate Nitrogen,0.493,mg/L,,0.01,0.04,
2018-05-16T17:12:00Z,2018,5,L70038-3,A319,NA,Ammonia Nitrogen,0.0085,mg/L,<RDL,0.002,0.01,
1979-04-10T08:00:00Z,1979,4,7915244,A319,1,Total Suspended Solids,1,mg/L,,NA,NA,1.00||King County Nstream Database/RVL
1988-02-09T08:00:00Z,1988,2,8803164,A319,1,Nitrite + Nitrate Nitrogen,0.305,mg/L,,NA,NA,.305||King County Nstream Database/B53311
1979-03-19T08:00:00Z,1979,3,7915165,A319,1,Total Suspended Solids,8.1,mg/L,,NA,NA,8.10||King County Nstream Database/RVL
1976-06-14T07:00:00Z,1976,6,7615345,A319,1,Total Suspended Solids,6.7,mg/L,,NA,NA,6.70||King County Nstream Database/RVL
1985-02-14T08:00:00Z,1985,2,8515069,A319,1,Conductivity,73,umhos/cm,,NA,NA,73||King County Nstream Database/RS4
2018-02-14T16:24:00Z,2018,2,L69507-3,A319,NA,Total Phosphorus,0.0246,mg/L,,0.005,0.01,
1994-12-13T19:25:00Z,1994,12,L5055-14,A319,NA,Total Nitrogen,0.639,mg/L,,0.05,0.1,
1976-04-13T08:00:00Z,1976,4,7615251,A319,1,Fecal Coliform,20,ORG/100ml,,NA,NA,20||King County Nstream Database/RVL
1985-10-17T07:00:00Z,1985,10,8515531,A319,1,Orthophosphate Phosphorus,0.012,mg/L,,NA,NA,.012||King County Nstream Database/RS4
1978-11-21T08:00:00Z,1978,11,7815409,A319,1,Turbidity,4.3,NTU,,NA,NA,4.3||King County Nstream Database/RVL
2022-01-12T17:49:00Z,2022,1,L78397-3,A319,NA,Turbidity,18.5,NTU,,0.2,0.5,
1991-03-12T08:00:00Z,1991,3,9106512,A319,1,Enterococcus,1400,ORG/100g,E,NA,NA,1400||King County Nstream Database/B53311
1978-09-27T07:00:00Z,1978,9,7815351,A319,1,Total Suspended Solids,8.5,mg/L,,NA,NA,8.50||King County Nstream Database/RVL
2005-08-10T16:19:00Z,2005,8,L36340-2,A319,NA,Turbidity,0.64,NTU,<RDL,0.5,2,
1999-07-13T16:58:00Z,1999,7,L15911-2,A319,NA,"Dissolved Oxygen, Field",10.6,mg/L,,NA,10,
1985-05-16T07:00:00Z,1985,5,8515216,A319,1,Nitrite + Nitrate Nitrogen,0.15,mg/L,,NA,NA,.150||King County Nstream Database/RS4
1993-08-10T16:30:00Z,1993,8,L1773-5,A319,NA,Total Suspended Solids,1.2,mg/L,,0.5,1,
1978-01-24T08:00:00Z,1978,1,7815014,A319,1,Total Phosphorus,0.02,mg/L,,NA,NA,.020||King County Nstream Database/RVL
1985-07-18T07:00:00Z,1985,7,8515334,A319,1,Total Suspended Solids,4.34,mg/L,,NA,NA,4.34||King County Nstream Database/RS4
1977-10-18T07:00:00Z,1977,10,7715344,A319,1,Total Suspended Solids,3,mg/L,,NA,NA,3.00||King County Nstream Database/RVL
1979-02-28T08:00:00Z,1979,2,7915147,A319,1,Fecal Coliform,20,ORG/100ml,,NA,NA,20||King County Nstream Database/RVL
2006-11-15T18:22:00Z,2006,11,L40942-3,A319,NA,"pH, Field",7.1,pH,,NA,NA,
2018-02-14T16:24:00Z,2018,2,L69507-3,A319,NA,Total Nitrogen,0.419,mg/L,,0.05,0.1,
1996-01-09T17:30:00Z,1996,1,L7587-2,A319,NA,Temperature,5.8,deg C,,NA,NA,
1999-03-09T17:45:00Z,1999,3,L15073-2,A319,NA,Fecal Coliform,70,CFU/100ml,,NA,NA,
2021-05-12T16:22:00Z,2021,5,L76861-3,A319,NA,Nitrite + Nitrate Nitrogen,0.0988,mg/L,,0.01,0.04,
1989-01-11T08:00:00Z,1989,1,8903190,A319,1,"pH, Field",7.1,pH,,NA,NA,7.1||King County Nstream Database/B53311
1988-11-16T08:00:00Z,1988,11,8811009,A319,1,Storm Or Non-Storm,NA,none,,NA,NA,S||King County Nstream Database/B53311
2001-10-09T17:25:00Z,2001,10,L22312-2,A319,NA,Temperature,11.6,deg C,,NA,NA,
1987-01-14T08:00:00Z,1987,1,8700604,A319,1,Turbidity,3.3,NTU,,NA,NA,3.3||King County Nstream Database/B53311
1995-02-16T17:35:00Z,1995,2,L5358-2,A319,NA,Total Phosphorus,0.021,mg/L,,0.005,0.01,
1989-10-04T07:00:00Z,1989,10,8908922,A319,1,Fecal Coliform,120,ORG/100ml,E,NA,NA,120||King County Nstream Database/B53311
1994-09-20T18:00:00Z,1994,9,L4493-5,A319,NA,Dissolved Oxygen,10,mg/L,,0.5,1,
1999-01-20T18:15:00Z,1999,1,L14866-2,A319,NA,Fecal Coliform,16,CFU/100ml,,NA,NA,
2021-02-10T18:15:00Z,2021,2,L76378-3,A319,NA,Ammonia Nitrogen,0.0046,mg/L,<RDL,0.002,0.01,
1989-05-17T07:00:00Z,1989,5,8905936,A319,1,Fecal Coliform,56,ORG/100ml,,NA,NA,56||King County Nstream Database/B53311
2015-01-14T17:52:00Z,2015,1,L61870-3,A319,NA,"Dissolved Oxygen, Field",12.6,mg/L,,0.5,1,
2003-11-12T19:55:00Z,2003,11,L30211-2,A319,NA,Total Alkalinity,21.1,mg CaCO3/L,,1,10,
1996-09-10T16:50:00Z,1996,9,L9413-2,A319,NA,Nitrite + Nitrate Nitrogen,0.263,mg/L,,0.05,0.1,
1995-08-15T17:50:00Z,1995,8,L6660-2,A319,NA,Nitrite + Nitrate Nitrogen,0.257,mg/L,,0.05,0.1,
1978-06-13T07:00:00Z,1978,6,7815193,A319,1,"pH, Field",7,pH,,NA,NA,7.0||King County Nstream Database/RVL
1980-05-27T07:00:00Z,1980,5,8015318,A319,1,Dissolved Oxygen,11.1,mg/L,,NA,NA,11.10||King County Nstream Database/RVL
1991-02-27T08:00:00Z,1991,2,9106131,A319,1,Temperature,6.2,deg C,,NA,NA,6.2||King County Nstream Database/B53311
2002-12-10T18:00:00Z,2002,12,L26356-2,A319,NA,Turbidity,1.3,NTU,<RDL,0.5,2,
1995-02-16T17:45:00Z,1995,2,L5358-11,A319,NA,Total Phosphorus,0.019,mg/L,,0.005,0.01,
1981-10-22T07:00:00Z,1981,10,8115646,A319,1,Temperature,7.3,deg C,,NA,NA,7.3||King County Nstream Database/RS3
1978-06-27T07:00:00Z,1978,6,7815231,A319,1,Fecal Coliform,36,ORG/100ml,,NA,NA,36||King County Nstream Database/RVL
2014-12-10T17:30:00Z,2014,12,L61757-3,A319,NA,Turbidity,4.47,NTU,,0.2,0.5,
1983-08-18T07:00:00Z,1983,8,8315398,A319,1,Temperature,15.9,deg C,,NA,NA,15.9||King County Nstream Database/RS4
1989-01-11T08:00:00Z,1989,1,8903190,A319,1,Dissolved Oxygen,12.3,mg/L,,NA,NA,12.32||King County Nstream Database/B53311
1989-05-17T07:00:00Z,1989,5,8905936,A319,1,Total Phosphorus,0.024,mg/L,,NA,NA,.024||King County Nstream Database/B53311
1979-12-17T08:00:00Z,1979,12,7916221,A319,1,"pH, Field",6.9,pH,,NA,NA,6.9||King County Nstream Database/RVL
2005-01-11T17:57:00Z,2005,1,L34352-2,A319,NA,Total Nitrogen,0.632,mg/L,,0.05,0.1,
2018-10-10T15:56:00Z,2018,10,L71065-3,A319,NA,Ammonia Nitrogen,0.0096,mg/L,<RDL,0.002,0.01,
1991-06-18T07:00:00Z,1991,6,9109597,A319,1,Enterococcus,2,ORG/100g,E,NA,NA,2||King County Nstream Database/B53311
1993-11-16T18:15:00Z,1993,11,L2467-5,A319,NA,Turbidity,0.5,NTU,<RDL,0.5,1,
2017-09-13T17:45:00Z,2017,9,L68496-3,A319,NA,Temperature,15.7,deg C,,NA,NA,
2016-10-12T17:16:00Z,2016,10,L66361-3,A319,NA,Temperature,10.8,deg C,,NA,NA,
1999-02-09T17:15:00Z,1999,2,L14966-2,A319,NA,"Dissolved Oxygen, Field",12.6,mg/L,,NA,10,
2004-02-11T17:35:00Z,2004,2,L30931-2,A319,NA,Orthophosphate Phosphorus,0.0106,mg/L,,0.002,0.005,
1985-08-15T07:00:00Z,1985,8,8515395,A319,1,"pH, Field",7.3,pH,,NA,NA,7.3||King County Nstream Database/RS4
2016-07-13T15:42:00Z,2016,7,L65743-3,A319,NA,Total Nitrogen,0.353,mg/L,,0.05,0.1,
1978-08-08T07:00:00Z,1978,8,7815307,A319,1,Conductivity,131,umhos/cm,,NA,NA,131||King County Nstream Database/RVL
2008-07-09T17:05:00Z,2008,7,L45856-3,A319,NA,Ammonia Nitrogen,0.011,mg/L,<RDL,0.01,0.02,
2017-09-13T17:45:00Z,2017,9,L68496-3,A319,NA,Total Phosphorus,0.0134,mg/L,,0.005,0.01,
1984-08-16T07:00:00Z,1984,8,8415386,A319,1,Total Phosphorus,0.027,mg/L,,NA,NA,.027||King County Nstream Database/RS4
2000-08-01T17:05:00Z,2000,8,L18386-2,A319,NA,Storm Or Non-Storm,NA,none,,NA,NA,N
2018-03-14T17:21:00Z,2018,3,L69651-16,A319,NA,Total Nitrogen,0.476,mg/L,,0.05,0.1,
1999-04-13T17:19:00Z,1999,4,L15281-2,A319,NA,Total Suspended Solids,64.2,mg/L,,0.5,1,
1990-08-15T07:00:00Z,1990,8,9008536,A319,1,Enterococcus,10,ORG/100g,E,NA,NA,10||King County Nstream Database/B53311
2003-11-12T19:55:00Z,2003,11,L30211-2,A319,NA,Total Phosphorus,0.0195,mg/L,,0.005,0.01,
2007-10-10T17:20:00Z,2007,10,L44145-3,A319,NA,Nitrite + Nitrate Nitrogen,0.248,mg/L,,0.02,0.04,
1976-06-14T07:00:00Z,1976,6,7615345,A319,1,Ammonia Nitrogen,0.026,mg/L,,NA,NA,.026||King County Nstream Database/RVL
2015-02-11T16:55:00Z,2015,2,L62058-3,A319,NA,"pH, Field",7.2,pH,,NA,NA,
2021-03-10T17:48:00Z,2021,3,L76516-3,A319,NA,Total Alkalinity,24.8,mg CaCO3/L,,1,5,
1997-04-08T16:35:00Z,1997,4,L10732-2,A319,NA,Total Phosphorus,0.0149,mg/L,,0.005,0.01,
2016-09-14T17:42:00Z,2016,9,L66014-3,A319,NA,"Dissolved Oxygen, Field",10.3,mg/L,,0.5,1,
1989-04-12T07:00:00Z,1989,4,8905053,A319,1,Enterococcus,NA,ORG/100g,<MDL,1,NA,1||King County Nstream Database/B53311
2008-01-09T18:17:00Z,2008,1,L44906-3,A319,NA,Total Suspended Solids,3.4,mg/L,,0.5,1,
2021-08-25T16:58:00Z,2021,8,L77433-3,A319,NA,Total Nitrogen,0.193,mg/L,,0.05,0.1,
2002-02-12T17:56:00Z,2002,2,L23319-2,A319,NA,E. coli,3,CFU/100ml,,NA,NA,
2005-10-12T16:40:00Z,2005,10,L37067-3,A319,NA,Total Phosphorus,0.0421,mg/L,,0.005,0.01,
1985-01-17T08:00:00Z,1985,1,8515023,A319,1,Turbidity,1.3,NTU,,NA,NA,1.3||King County Nstream Database/RS4
1988-08-10T07:00:00Z,1988,8,8808868,A319,1,Temperature,16.3,deg C,,NA,NA,16.3||King County Nstream Database/B53311
1984-09-20T07:00:00Z,1984,9,8415449,A319,1,"pH, Field",7.5,pH,,NA,NA,7.5||King County Nstream Database/RS4
2003-10-13T17:00:00Z,2003,10,L29849-2,A319,NA,E. coli,84,CFU/100ml,,NA,NA,
2016-05-11T16:42:00Z,2016,5,L65367-3,A319,NA,Nitrite + Nitrate Nitrogen,0.221,mg/L,,0.01,0.04,
1994-01-19T18:47:00Z,1994,1,L2787-5,A319,NA,Dissolved Oxygen,13,mg/L,,0.5,1,
1999-05-11T17:11:00Z,1999,5,L15535-2,A319,NA,Nitrite + Nitrate Nitrogen,0.2,mg/L,,0.02,0.04,
2008-12-03T17:58:00Z,2008,12,L47019-3,A319,NA,E. coli,26,CFU/100ml,,NA,NA,
2007-06-06T16:06:00Z,2007,6,L42897-3,A319,NA,Storm Or Non-Storm,NA,none,,NA,NA,N
2020-09-28T16:56:00Z,2020,9,L75218-3,A319,NA,Orthophosphate Phosphorus,0.00549,mg/L,,5e-4,0.002,
1989-10-04T07:00:00Z,1989,10,8908922,A319,1,Ammonia Nitrogen,0.024,mg/L,,NA,NA,.024||King County Nstream Database/B53311
1986-09-03T07:00:00Z,1986,9,8692666,A319,NA,Temperature,17,deg C,,NA,NA,17.0||King County Benthos Database/B53311
1989-06-14T07:00:00Z,1989,6,8906297,A319,1,Conductivity,66,umhos/cm,,NA,NA,66||King County Nstream Database/B53311
2002-07-08T16:58:00Z,2002,7,L24798-2,A319,NA,Total Nitrogen,0.287,mg/L,,0.05,0.1,
1977-12-06T08:00:00Z,1977,12,7715389,A319,1,"pH, Field",7.1,pH,,NA,NA,7.1||King County Nstream Database/RVL
1994-03-15T17:30:00Z,1994,3,L3201-5,A319,NA,Nitrite + Nitrate Nitrogen,0.34,mg/L,,0.05,0.1,
2007-09-05T17:30:00Z,2007,9,L43723-3,A319,NA,Total Nitrogen,0.326,mg/L,,0.05,0.1,
2020-10-14T16:37:00Z,2020,10,L75648-3,A319,NA,"Dissolved Oxygen, Field",9.93,mg/L,,0.5,1,
1988-01-13T08:00:00Z,1988,1,8802650,A319,1,Dissolved Oxygen,12.6,mg/L,,NA,NA,12.55||King County Nstream Database/B53311
2020-09-28T16:56:00Z,2020,9,L75218-3,A319,NA,"Conductivity, Field",66.9,umhos/cm,,0.5,10,
1997-11-13T17:58:00Z,1997,11,L12106-2,A319,NA,Total Phosphorus,0.0217,mg/L,,0.005,0.01,
2020-02-12T17:57:00Z,2020,2,L74057-3,A319,NA,Total Phosphorus,0.0767,mg/L,,0.005,0.01,
2004-11-10T18:47:00Z,2004,11,L33841-2,A319,NA,Total Nitrogen,0.341,mg/L,,0.05,0.1,
2004-08-11T16:12:00Z,2004,8,L32783-2,A319,NA,Ammonia Nitrogen,0.013,mg/L,<RDL,0.01,0.02,
2014-11-12T17:22:00Z,2014,11,L61583-3,A319,NA,"pH, Field",7,pH,,NA,NA,
1984-09-20T07:00:00Z,1984,9,8415449,A319,1,Total Phosphorus,0.024,mg/L,,NA,NA,.024||King County Nstream Database/RS4
2015-02-11T16:55:00Z,2015,2,L62058-3,A319,NA,Total Phosphorus,0.0417,mg/L,,0.005,0.01,
1978-04-11T08:00:00Z,1978,4,7815109,A319,1,Temperature,9.2,deg C,,NA,NA,9.2||King County Nstream Database/RVL
2017-01-11T18:25:00Z,2017,1,L66846-3,A319,NA,"pH, Field",7.58,pH,,NA,NA,
1980-03-24T08:00:00Z,1980,3,8015166,A319,1,Fecal Coliform,40,ORG/100ml,,NA,NA,40||King County Nstream Database/RVL
2000-11-14T18:00:00Z,2000,11,L19222-2,A319,NA,"Conductivity, Field",63.7,umhos/cm,,NA,NA,
1983-05-19T07:00:00Z,1983,5,8315221,A319,1,Fecal Coliform,16,ORG/100ml,,NA,NA,16||King County Nstream Database/RS4
2017-06-14T16:57:00Z,2017,6,L67922-3,A319,NA,"Dissolved Oxygen, Field",10.8,mg/L,,0.5,1,
1979-01-23T08:00:00Z,1979,1,7915003,A319,1,Total Phosphorus,0.04,mg/L,,NA,NA,.040||King County Nstream Database/RVL
2019-06-12T16:11:00Z,2019,6,L72455-3,A319,NA,Total Nitrogen,0.289,mg/L,,0.05,0.1,
2001-08-15T16:41:00Z,2001,8,L21601-2,A319,NA,Conductivity,87.6,umhos/cm,,0.5,10,
2002-06-12T16:28:00Z,2002,6,L24556-2,A319,NA,"Dissolved Oxygen, Field",11,mg/L,,NA,NA,
1987-11-10T08:00:00Z,1987,11,8713161,A319,1,Fecal Coliform,6,ORG/100ml,E,NA,NA,6||King County Nstream Database/B53311
1990-06-13T07:00:00Z,1990,6,9007039,A319,1,Dissolved Oxygen,10.9,mg/L,,NA,NA,10.90||King County Nstream Database/B53311
2019-03-13T17:20:00Z,2019,3,L71923-3,A319,NA,Total Nitrogen,0.629,mg/L,,0.05,0.1,
2018-11-07T17:00:00Z,2018,11,L71253-3,A319,NA,Total Phosphorus,0.024,mg/L,SH,0.005,0.01,
1995-01-10T18:20:00Z,1995,1,L5176-5,A319,NA,Enterococcus,5,CFU/100ml,,NA,NA,
2004-06-16T16:27:00Z,2004,6,L32191-2,A319,NA,"pH, Field",7.3,pH,,NA,NA,
2007-10-10T17:20:00Z,2007,10,L44145-3,A319,NA,Total Nitrogen,0.452,mg/L,,0.05,0.1,
1977-09-27T07:00:00Z,1977,9,7715299,A319,1,Conductivity,65,umhos/cm,,NA,NA,65||King County Nstream Database/RVL
1994-11-08T18:35:00Z,1994,11,L4876-5,A319,NA,Enterococcus,13,CFU/100ml,,NA,NA,
1997-06-10T17:40:00Z,1997,6,L11276-2,A319,NA,Total Suspended Solids,4,mg/L,,0.5,1,
2000-07-11T15:53:00Z,2000,7,L18127-2,A319,NA,Total Alkalinity,26.1,mg CaCO3/L,,0.2,10,
2001-09-11T17:31:00Z,2001,9,L21989-2,A319,NA,Orthophosphate Phosphorus,0.0046,mg/L,<RDL,0.002,0.005,
2003-04-14T16:55:00Z,2003,4,L27895-2,A319,NA,Total Suspended Solids,2.7,mg/L,,0.5,1,
1989-09-20T07:00:00Z,1989,9,8908720,A319,1,Dissolved Oxygen,10.3,mg/L,,NA,NA,10.30||King County Nstream Database/B53311
