SITE_CODE,Date,AveQ,
40d,6/12/2020,8.05,
40d,6/13/2020,8.34,
40d,6/14/2020,8.27,
40d,6/15/2020,8.62,
40d,6/16/2020,9.7,
40d,6/17/2020,8.77,
40d,6/18/2020,8.12,
40d,6/19/2020,7.82,
40d,6/20/2020,7.72,
40d,6/21/2020,7.46,
40d,6/22/2020,7.66,
40d,6/23/2020,7.31,
40d,6/24/2020,7.2,
40d,6/25/2020,7.06,
40d,6/26/2020,7.03,
40d,6/27/2020,7.82,
40d,6/28/2020,8.32,
40d,6/29/2020,7.7,
40d,6/30/2020,7.35,
40d,7/1/2020,7.23,
40d,7/2/2020,7.24,
40d,7/3/2020,7.15,
40d,7/4/2020,6.97,
40d,7/5/2020,6.86,
40d,7/6/2020,6.82,
40d,7/7/2020,6.88,
40d,7/8/2020,7.02,
40d,7/9/2020,6.95,
40d,7/10/2020,6.91,
40d,7/11/2020,6.84,
40d,7/12/2020,6.96,
40d,7/13/2020,6.92,
40d,7/14/2020,6.76,
40d,7/15/2020,6.66,
40d,7/16/2020,6.71,
40d,7/17/2020,7.03,
40d,7/18/2020,6.97,
40d,7/19/2020,6.85,
40d,7/20/2020,6.75,
40d,7/21/2020,6.71,
40d,7/22/2020,6.78,
40d,7/23/2020,6.82,
40d,7/24/2020,6.55,
40d,7/25/2020,6.39,
40d,7/26/2020,6.37,
40d,7/27/2020,6.35,
40d,7/28/2020,6.26,
40d,7/29/2020,6.16,
40d,7/30/2020,6.19,
40d,7/31/2020,6.2,
40d,8/1/2020,6.22,
40d,8/2/2020,6.15,
40d,8/3/2020,5.99,
40d,8/4/2020,6,
40d,8/5/2020,5.99,
40d,8/6/2020,6.16,
40d,8/7/2020,6.01,
40d,8/8/2020,6.05,
40d,8/9/2020,5.99,
40d,8/10/2020,5.93,
40d,8/11/2020,5.89,
40d,8/12/2020,5.73,
40d,8/13/2020,5.78,
40d,8/14/2020,5.82,
40d,8/15/2020,5.79,
40d,8/16/2020,5.76,
40d,8/17/2020,5.57,
40d,8/18/2020,5.49,
40d,8/19/2020,5.39,
40d,8/20/2020,5.43,
40d,8/21/2020,5.57,
40d,8/22/2020,5.7,
40d,8/23/2020,5.45,
40d,8/24/2020,5.32,
40d,8/25/2020,5.16,
40d,8/26/2020,5.14,
40d,8/27/2020,5.08,
40d,8/28/2020,4.85,
40d,8/29/2020,4.88,
40d,8/30/2020,4.86,
40d,8/31/2020,4.89,
40d,9/1/2020,4.52,
40d,9/2/2020,4.9,
40d,9/3/2020,4.86,
40d,9/4/2020,5.15,
40d,9/5/2020,4.86,
40d,9/6/2020,4.93,
40d,9/7/2020,5.14,
40d,9/8/2020,5.79,
40d,9/9/2020,6.43,
40d,9/10/2020,6.87,
40d,9/11/2020,7.02,
40d,9/12/2020,6.98,
40d,9/13/2020,5.55,
40d,9/14/2020,5.38,
40d,9/15/2020,5.47,
40d,9/16/2020,5.47,
40d,9/17/2020,5.41,
40d,9/18/2020,5.43,
40d,9/19/2020,5.39,
40d,9/20/2020,5.61,
40d,9/21/2020,5.29,
40d,9/22/2020,5.51,
40d,9/23/2020,6.29,
40d,9/24/2020,6.91,
40d,9/25/2020,6.52,
40d,9/26/2020,5.48,
40d,9/27/2020,5.26,
40d,9/28/2020,5.15,
40d,9/29/2020,4.65,
40d,9/30/2020,4.66,
40d,10/1/2020,4.61,
40d,10/2/2020,4.72,
40d,10/3/2020,4.69,
40d,10/4/2020,4.74,
40d,10/5/2020,4.97,
40d,10/6/2020,4.91,
40d,10/7/2020,4.89,
40d,10/8/2020,5.2,
40d,10/9/2020,5.23,
40d,10/10/2020,6.06,
40d,10/11/2020,5.11,
40d,10/12/2020,5.19,
40d,10/13/2020,5.43,
40d,10/14/2020,5.53,
40d,10/15/2020,5.12,
40d,10/16/2020,5.12,
40d,10/17/2020,5.32,
40d,10/18/2020,5.21,
40d,10/19/2020,5.21,
40d,10/20/2020,4.92,
40d,10/21/2020,4.33,
40d,10/22/2020,4.58,
40d,10/23/2020,4.87,
40d,10/24/2020,5.04,
40d,10/25/2020,5.07,
40d,10/26/2020,4.91,
40d,10/27/2020,5.09,
40d,10/28/2020,5.27,
40d,10/29/2020,5.54,
40d,10/30/2020,5.77,
40d,10/31/2020,5.65,
40d,11/1/2020,5.69,
40d,11/2/2020,5.48,
40d,11/3/2020,5.65,
40d,11/4/2020,5.48,
40d,11/5/2020,5.69,
40d,11/6/2020,6.69,
40d,11/7/2020,6.08,
40d,11/8/2020,5.43,
40d,11/9/2020,5.12,
40d,11/10/2020,4.88,
40d,11/11/2020,4.58,
40d,11/12/2020,4.15,
40d,11/13/2020,3.97,
40d,11/14/2020,4.06,
40d,11/15/2020,4.47,
40d,11/16/2020,4.66,
40d,11/17/2020,4.75,
40d,11/18/2020,5.37,
40d,11/19/2020,5.07,
40d,11/20/2020,4.53,
40d,11/21/2020,4.15,
40d,11/22/2020,4.25,
40d,11/23/2020,4.65,
40d,11/24/2020,4.75,
40d,11/25/2020,4.79,
40d,11/26/2020,4.52,
40d,11/27/2020,4.11,
40d,11/28/2020,4.28,
40d,11/29/2020,4.35,
40d,11/30/2020,4.53,
40d,12/1/2020,4.4,
40d,12/2/2020,4.17,
40d,12/3/2020,4,
40d,12/4/2020,3.94,
40d,12/5/2020,3.86,
40d,12/6/2020,3.84,
40d,12/7/2020,4.07,
40d,12/8/2020,5.17,
40d,12/9/2020,7.99,
40d,12/10/2020,6.8,
40d,12/11/2020,6.21,
40d,12/12/2020,5.6,
40d,12/13/2020,5.25,
40d,12/14/2020,5.23,
40d,12/15/2020,5.32,
40d,12/16/2020,5.81,
40d,12/17/2020,6.98,
40d,12/18/2020,6.36,
40d,12/19/2020,6.21,
40d,12/20/2020,6.54,
40d,12/21/2020,8.69,
40d,12/22/2020,11.78,
40d,12/23/2020,9.15,
40d,12/24/2020,7.63,
40d,12/25/2020,6.7,
40d,12/26/2020,6.68,
40d,12/27/2020,6.05,
40d,12/28/2020,5.72,
40d,12/29/2020,5.35,
40d,12/30/2020,6.7,
40d,12/31/2020,7.79,
40d,1/1/2021,7.79,
40d,1/2/2021,9.49,
40d,1/3/2021,21.11,
40d,1/4/2021,21.65,
40d,1/5/2021,18.93,
40d,1/6/2021,18.42,
40d,1/7/2021,15.85,
40d,1/8/2021,13.43,
40d,1/9/2021,12.51,
40d,1/10/2021,11.19,
40d,1/11/2021,12.24,
40d,1/12/2021,25.99,
40d,1/13/2021,38.04,
40d,1/14/2021,27.5,
40d,1/15/2021,23.1,
40d,1/16/2021,20.52,
40d,1/17/2021,19.11,
40d,1/18/2021,18.04,
40d,1/19/2021,17.31,
40d,1/20/2021,16.38,
40d,1/21/2021,16.02,
40d,1/22/2021,15.32,
40d,1/23/2021,14.59,
40d,1/24/2021,13.95,
40d,1/25/2021,13.57,
40d,1/26/2021,12.69,
40d,1/27/2021,12.01,
40d,1/28/2021,11.68,
40d,1/29/2021,11.23,
40d,1/30/2021,10.96,
40d,1/31/2021,10.67,
40d,2/1/2021,10.81,
40d,2/2/2021,11.94,
40d,2/3/2021,11.92,
40d,2/4/2021,11.39,
40d,2/5/2021,11.44,
40d,2/6/2021,11.45,
40d,2/7/2021,10.83,
40d,2/8/2021,10.33,
40d,2/9/2021,9.95,
40d,2/10/2021,9.68,
40d,2/11/2021,9.41,
40d,2/12/2021,9.19,
40d,2/13/2021,9,
40d,2/14/2021,8.93,
40d,2/15/2021,10.35,
40d,2/16/2021,13.34,
40d,2/17/2021,13.26,
40d,2/18/2021,12.34,
40d,2/19/2021,11.51,
40d,2/20/2021,11.01,
40d,2/21/2021,10.81,
40d,2/22/2021,13.55,
40d,2/23/2021,17.43,
40d,2/24/2021,19.56,
40d,2/25/2021,20.16,
40d,2/26/2021,18.63,
40d,2/27/2021,17.18,
40d,2/28/2021,15.89,
40d,3/1/2021,14.91,
40d,3/2/2021,13.7,
40d,3/3/2021,12.95,
40d,3/4/2021,12.59,
40d,3/5/2021,13.31,
40d,3/6/2021,12.63,
40d,3/7/2021,12.05,
40d,3/8/2021,11.72,
40d,3/9/2021,11.82,
40d,3/10/2021,11.53,
40d,3/11/2021,11.24,
40d,3/12/2021,10.77,
40d,3/13/2021,10.48,
40d,3/14/2021,10.37,
40d,3/15/2021,10.52,
40d,3/16/2021,10.09,
40d,3/17/2021,9.83,
40d,3/18/2021,9.66,
40d,3/19/2021,10.12,
40d,3/20/2021,9.84,
40d,3/21/2021,9.32,
40d,3/22/2021,9.1,
40d,3/23/2021,8.79,
40d,3/24/2021,9.1,
40d,3/25/2021,10.25,
40d,3/26/2021,10.32,
40d,3/27/2021,9.82,
40d,3/28/2021,9.59,
40d,3/29/2021,9.71,
40d,3/30/2021,9.55,
40d,3/31/2021,9.17,
40d,4/1/2021,8.93,
40d,4/2/2021,8.67,
40d,4/3/2021,8.46,
40d,4/4/2021,8.26,
40d,4/5/2021,8.12,
40d,4/6/2021,8.45,
40d,4/7/2021,8.42,
40d,4/8/2021,8.34,
40d,4/9/2021,8.41,
40d,4/10/2021,8.48,
40d,4/11/2021,8.48,
40d,4/12/2021,8.55,
40d,4/13/2021,8.76,
40d,4/14/2021,8.56,
40d,4/15/2021,8.35,
40d,4/16/2021,7.5,
40d,4/17/2021,7.02,
40d,4/18/2021,6.92,
40d,4/19/2021,6.83,
40d,4/20/2021,6.99,
40d,4/21/2021,7.36,
40d,4/22/2021,7.63,
40d,4/23/2021,7.2,
40d,4/24/2021,7.21,
40d,4/25/2021,7.36,
40d,4/26/2021,7.73,
40d,4/27/2021,7.64,
40d,4/28/2021,7.39,
40d,4/29/2021,7.15,
40d,4/30/2021,6.97,
40d,5/1/2021,6.9,
40d,5/2/2021,7.02,
40d,5/3/2021,6.89,
40d,5/4/2021,7.16,
40d,5/5/2021,7.54,
40d,5/6/2021,7.4,
40d,5/7/2021,7.3,
40d,5/8/2021,7.22,
40d,5/9/2021,7.02,
40d,5/10/2021,6.54,
40d,5/11/2021,6.73,
40d,5/12/2021,6.55,
40d,5/13/2021,6.29,
40d,5/14/2021,6,
40d,5/15/2021,5.82,
40d,5/16/2021,5.7,
40d,5/17/2021,5.72,
40d,5/18/2021,5.8,
40d,5/19/2021,5.96,
40d,5/20/2021,6.12,
40d,5/21/2021,6.2,
40d,5/22/2021,6.02,
40d,5/23/2021,5.89,
40d,5/24/2021,5.87,
40d,5/25/2021,5.86,
40d,5/26/2021,5.81,
40d,5/27/2021,6.15,
40d,5/28/2021,6.85,
40d,5/29/2021,6.79,
40d,5/30/2021,6.63,
40d,5/31/2021,6.4,
40d,6/1/2021,6.24,
40d,6/2/2021,6.17,
40d,6/3/2021,7.08,
40d,6/4/2021,7.58,
40d,6/5/2021,10.54,
40d,6/6/2021,9.72,
40d,6/7/2021,9.2,
40d,6/8/2021,7.74,
40d,6/9/2021,6.56,
40d,6/10/2021,5.83,
40d,6/11/2021,5.1,
40d,6/12/2021,5.77,
40d,6/13/2021,6.61,
40d,6/14/2021,6.81,
40d,6/15/2021,7,
40d,6/16/2021,6.51,
40d,6/17/2021,6.44,
40d,6/18/2021,6.42,
40d,6/19/2021,6.3,
40d,6/20/2021,5.97,
40d,6/21/2021,5.76,
40d,6/22/2021,5.46,
40d,6/23/2021,5.67,
40d,6/24/2021,5.72,
40d,6/25/2021,5.72,
40d,6/26/2021,5.72,
40d,6/27/2021,5.71,
40d,6/28/2021,5.35,
40d,6/29/2021,5.17,
40d,6/30/2021,5.18,
40d,7/1/2021,5.24,
40d,7/2/2021,5.22,
40d,7/3/2021,5.2,
40d,7/4/2021,5.13,
40d,7/5/2021,5.13,
40d,7/6/2021,5.2,
40d,7/7/2021,5.25,
40d,7/8/2021,5.29,
40d,7/9/2021,5.16,
40d,7/10/2021,4.97,
40d,7/11/2021,4.88,
40d,7/12/2021,5.01,
40d,7/13/2021,5.06,
40d,7/14/2021,5.01,
40d,7/15/2021,5.03,
40d,7/16/2021,5.08,
40d,7/17/2021,4.74,
40d,7/18/2021,4.65,
40d,7/19/2021,4.66,
40d,7/20/2021,4.7,
40d,7/21/2021,4.63,
40d,7/22/2021,4.64,
40d,7/23/2021,4.59,
40d,7/24/2021,4.47,
40d,7/25/2021,4.55,
40d,7/26/2021,4.64,
40d,7/27/2021,4.62,
40d,7/28/2021,4.67,
40d,7/29/2021,4.61,
40d,7/30/2021,4.62,
40d,7/31/2021,4.58,
40d,8/1/2021,4.6,
40d,8/2/2021,4.63,
40d,8/3/2021,4.66,
40d,8/4/2021,4.65,
40d,8/5/2021,4.77,
40d,8/6/2021,4.7,
40d,8/7/2021,4.85,
40d,8/8/2021,4.9,
40d,8/9/2021,4.77,
40d,8/10/2021,4.76,
40d,8/11/2021,4.76,
40d,8/12/2021,4.93,
40d,8/13/2021,4.87,
40d,8/14/2021,4.81,
40d,8/15/2021,4.84,
40d,8/16/2021,4.79,
40d,8/17/2021,4.85,
40d,8/18/2021,4.85,
40d,8/19/2021,4.8,
40d,8/20/2021,4.87,
40d,8/21/2021,4.91,
40d,8/22/2021,4.91,
40d,8/23/2021,4.78,
40d,8/24/2021,4.72,
40d,8/25/2021,4.8,
40d,8/26/2021,4.96,
40d,8/27/2021,5.42,
40d,8/28/2021,4.96,
40d,8/29/2021,4.89,
40d,8/30/2021,5.01,
40d,8/31/2021,5.07,
40d,9/1/2021,4.94,
40d,9/2/2021,4.77,
40d,9/3/2021,4.85,
40d,9/4/2021,5.05,
40d,9/5/2021,5.03,
40d,9/6/2021,4.96,
40d,9/7/2021,5.04,
40d,9/8/2021,4.97,
40d,9/9/2021,4.91,
40d,9/10/2021,5.04,
40d,9/11/2021,4.93,
40d,9/12/2021,5.07,
40d,9/13/2021,5.01,
40d,9/14/2021,4.98,
40d,9/15/2021,4.89,
40d,9/16/2021,4.67,
40d,9/17/2021,4.56,
40d,9/18/2021,5.72,
40d,9/19/2021,5.29,
40d,9/20/2021,4.93,
40d,9/21/2021,4.43,
40d,9/22/2021,4.41,
40d,9/23/2021,4.97,
40d,9/24/2021,4.83,
40d,9/25/2021,5.08,
40d,9/26/2021,5.21,
40d,9/27/2021,5.22,
40d,9/28/2021,5.33,
40d,9/29/2021,5.96,
40d,9/30/2021,6.3,
40d,10/1/2021,4.49,
40d,10/2/2021,3.67,
40d,10/3/2021,3.58,
40d,10/4/2021,3.38,
40d,10/5/2021,3.58,
40d,10/6/2021,3.61,
40d,10/7/2021,3.51,
40d,10/8/2021,3.51,
40d,10/9/2021,3.68,
40d,10/10/2021,4.35,
40d,10/11/2021,4.28,
40d,10/12/2021,4.45,
40d,10/13/2021,4.14,
40d,10/14/2021,3.7,
40d,10/15/2021,3.95,
40d,10/16/2021,4.19,
40d,10/17/2021,3.93,
40d,10/18/2021,3.98,
40d,10/19/2021,3.8,
40d,10/20/2021,4.3,
40d,10/21/2021,4.61,
40d,10/22/2021,4,
40d,10/23/2021,4.66,
40d,10/24/2021,5.2,
40d,10/25/2021,5.65,
40d,10/26/2021,5.84,
40d,10/27/2021,5.62,
40d,10/28/2021,6.36,
40d,10/29/2021,8.53,
40d,10/30/2021,5.54,
40d,10/31/2021,5.2,
40d,11/1/2021,4.86,
40d,11/2/2021,4.95,
40d,11/3/2021,4.92,
40d,11/4/2021,6.25,
40d,11/5/2021,5.85,
40d,11/6/2021,5.61,
40d,11/7/2021,5.65,
40d,11/8/2021,5.42,
40d,11/9/2021,5.32,
40d,11/10/2021,5.1,
40d,11/11/2021,6.05,
40d,11/12/2021,18.61,
40d,11/13/2021,14.81,
40d,11/14/2021,15.85,
40d,11/15/2021,12.61,
40d,11/16/2021,10.24,
40d,11/17/2021,8.44,
40d,11/18/2021,7.71,
40d,11/19/2021,8.62,
40d,11/20/2021,7.77,
40d,11/21/2021,7.11,
40d,11/22/2021,6.66,
40d,11/23/2021,7.12,
40d,11/24/2021,6.92,
40d,11/25/2021,6.94,
40d,11/26/2021,8.11,
40d,11/27/2021,8.36,
40d,11/28/2021,9.35,
40d,11/29/2021,8.85,
40d,11/30/2021,8.29,
40d,12/1/2021,7.63,
40d,12/2/2021,7.26,
40d,12/3/2021,6.99,
40d,12/4/2021,7.55,
40d,12/5/2021,7.91,
40d,12/6/2021,8.08,
40d,12/7/2021,8.83,
40d,12/8/2021,8.85,
40d,12/9/2021,8.48,
40d,12/10/2021,8.37,
40d,12/11/2021,10.07,
40d,12/12/2021,11.08,
40d,12/13/2021,10.63,
40d,12/14/2021,10.42,
40d,12/15/2021,9.66,
40d,12/16/2021,9.48,
40d,12/17/2021,9.52,
40d,12/18/2021,10.66,
40d,12/19/2021,11.34,
40d,12/20/2021,11.76,
40d,12/21/2021,11.79,
40d,12/22/2021,12.43,
40d,12/23/2021,13.23,
40d,12/24/2021,12.8,
40d,12/25/2021,12.95,
40d,12/26/2021,13.03,
40d,12/27/2021,12.35,
40d,12/28/2021,11.81,
40d,12/29/2021,11.43,
40d,12/30/2021,11.64,
40d,12/31/2021,11.56,
40d,1/1/2022,11.48,
40d,1/2/2022,11.44,
40d,1/3/2022,15.46,
40d,1/4/2022,14.51,
40d,1/5/2022,16.47,
40d,1/6/2022,27.94,
40d,1/7/2022,34.25,
40d,1/8/2022,25.39,
40d,1/9/2022,21.35,
40d,1/10/2022,19.53,
40d,1/11/2022,19.81,
40d,1/12/2022,23.48,
40d,1/13/2022,22.77,
40d,1/14/2022,21.23,
40d,1/15/2022,20.95,
40d,1/16/2022,19.18,
40d,1/17/2022,18.57,
40d,1/18/2022,18.48,
40d,1/19/2022,17.61,
40d,1/20/2022,19.34,
40d,1/21/2022,18.39,
40d,1/22/2022,17.38,
40d,1/23/2022,16.59,
40d,1/24/2022,15.93,
40d,1/25/2022,15.41,
40d,1/26/2022,14.65,
40d,1/27/2022,14.17,
40d,1/28/2022,13.42,
40d,1/29/2022,13.17,
40d,1/30/2022,13.01,
40d,1/31/2022,12.7,
40d,2/1/2022,12.09,
40d,2/2/2022,12.06,
40d,2/3/2022,11.48,
40d,2/4/2022,11.23,
40d,2/5/2022,11.01,
40d,2/6/2022,10.68,
40d,2/7/2022,10.39,
40d,2/8/2022,10.1,
40d,2/9/2022,9.96,
40d,2/10/2022,9.84,
40d,2/11/2022,9.73,
40d,2/12/2022,9.59,
40d,2/13/2022,9.38,
40d,2/14/2022,9.47,
40d,2/15/2022,9.57,
40d,2/16/2022,9.27,
40d,2/17/2022,9.12,
40d,2/18/2022,8.94,
40d,2/19/2022,8.79,
40d,2/20/2022,9.99,
40d,2/21/2022,12.41,
40d,2/22/2022,10.69,
40d,2/23/2022,9.92,
40d,2/24/2022,9.54,
40d,2/25/2022,9.41,
40d,2/26/2022,8.98,
40d,2/27/2022,9.81,
40d,2/28/2022,26.99,
40d,3/1/2022,36.58,
40d,3/2/2022,26.48,
40d,3/3/2022,25.26,
40d,3/4/2022,24.45,
40d,3/5/2022,21.99,
40d,3/6/2022,20.29,
40d,3/7/2022,20.31,
40d,3/8/2022,18.6,
40d,3/9/2022,17.55,
40d,3/10/2022,16.79,
40d,3/11/2022,16.53,
40d,3/12/2022,16.08,
40d,3/13/2022,15.96,
40d,3/14/2022,16.71,
40d,3/15/2022,19.43,
40d,3/16/2022,17.76,
40d,3/17/2022,16.55,
40d,3/18/2022,15.75,
40d,3/19/2022,15.81,
40d,3/20/2022,14.86,
40d,3/21/2022,16.56,
40d,3/22/2022,16.1,
40d,3/23/2022,15.59,
40d,3/24/2022,15.57,
40d,3/25/2022,14.25,
40d,3/26/2022,13.92,
40d,3/27/2022,13.69,
40d,3/28/2022,13.68,
40d,3/29/2022,13.84,
40d,3/30/2022,12.95,
40d,3/31/2022,12.52,
40d,4/1/2022,12.25,
40d,4/2/2022,12.07,
40d,4/3/2022,12.17,
40d,4/4/2022,13.93,
40d,4/5/2022,13.11,
40d,4/6/2022,12.48,
40d,4/7/2022,12.32,
40d,4/8/2022,12.99,
40d,4/9/2022,11.9,
40d,4/10/2022,12.52,
40d,4/11/2022,12.35,
40d,4/12/2022,11.65,
40d,4/13/2022,12.67,
40d,4/14/2022,11.07,
40d,4/15/2022,11.06,
40d,4/16/2022,10.85,
40d,4/17/2022,10.66,
40d,4/18/2022,11.62,
40d,4/19/2022,11.65,
40d,4/20/2022,11.34,
40d,4/21/2022,10.92,
40d,4/22/2022,10.72,
40d,4/23/2022,10.13,
40d,4/24/2022,10.92,
40d,4/25/2022,9.62,
40d,4/26/2022,10.17,
40d,4/27/2022,11.03,
40d,4/28/2022,10.42,
40d,4/29/2022,9.9,
40d,4/30/2022,9.9,
40d,5/1/2022,10.26,
40d,5/2/2022,10.84,
40d,5/3/2022,10.13,
40d,5/4/2022,9.71,
40d,5/5/2022,10.17,
40d,5/6/2022,11.42,
40d,5/7/2022,15.05,
40d,5/8/2022,13.16,
40d,5/9/2022,12.31,
40d,5/10/2022,11.55,
40d,5/11/2022,10.84,
40d,5/12/2022,10.81,
40d,5/13/2022,10.73,
40d,5/14/2022,10.52,
40d,5/15/2022,11.15,
40d,5/16/2022,11.76,
40d,5/17/2022,11.06,
40d,5/18/2022,11.51,
40d,5/19/2022,11.1,
40d,5/20/2022,10.73,
40d,5/21/2022,10.44,
40d,5/22/2022,10.21,
40d,5/23/2022,10.17,
40d,5/24/2022,10.2,
40d,5/25/2022,11.02,
40d,5/26/2022,9.83,
40d,5/27/2022,10.17,
40d,5/28/2022,10.57,
40d,5/29/2022,11.12,
40d,5/30/2022,10.37,
40d,5/31/2022,10.01,
40d,6/1/2022,9.79,
40d,6/2/2022,9.61,
40d,6/3/2022,10.55,
40d,6/4/2022,11.15,
40d,6/5/2022,12.54,
40d,6/6/2022,11.34,
40d,6/7/2022,10.82,
40d,6/8/2022,10.49,
40d,6/9/2022,12.88,
40d,6/10/2022,15.84,
40d,6/11/2022,14.36,
40d,6/12/2022,13.05,
40d,6/13/2022,12.87,
40d,6/14/2022,12.26,
40d,6/15/2022,11.73,
40d,6/16/2022,11.45,
40d,6/17/2022,11.57,
40d,6/18/2022,11.47,
40d,6/19/2022,11.22,
40d,6/20/2022,10.74,
40d,6/21/2022,10.57,
40d,6/22/2022,10.39,
40d,6/23/2022,10.2,
40d,6/24/2022,10.07,
40d,6/25/2022,9.82,
40d,6/26/2022,9.7,
40d,6/27/2022,9.51,
40d,6/28/2022,9.34,
40d,6/29/2022,9.43,
40d,6/30/2022,9.33,
40d,7/1/2022,9.28,
40d,7/2/2022,9.21,
40d,7/3/2022,9.83,
40d,7/4/2022,9.86,
40d,7/5/2022,9.45,
40d,7/6/2022,9.5,
40d,7/7/2022,9.44,
40d,7/8/2022,9.33,
40d,7/9/2022,9.13,
40d,7/10/2022,8.98,
40d,7/11/2022,8.84,
40d,7/12/2022,8.56,
40d,7/13/2022,8.57,
40d,7/14/2022,8.44,
40d,7/15/2022,8.24,
40d,7/16/2022,8.19,
40d,7/17/2022,8.09,
40d,7/18/2022,8.06,
40d,7/19/2022,7.9,
40d,7/20/2022,7.75,
40d,7/21/2022,7.7,
40d,7/22/2022,7.68,
40d,7/23/2022,7.66,
40d,7/24/2022,7.53,
40d,7/25/2022,7.44,
40d,7/26/2022,7.39,
40d,7/27/2022,7.32,
40d,7/28/2022,7.34,
40d,7/29/2022,7.33,
40d,7/30/2022,7.23,
40d,7/31/2022,7.09,
40d,8/1/2022,6.99,
40d,8/2/2022,6.94,
40d,8/3/2022,6.89,
40d,8/4/2022,6.86,
40d,8/5/2022,6.85,
40d,8/6/2022,6.82,
40d,8/7/2022,6.63,
40d,8/8/2022,6.63,
40d,8/9/2022,6.62,
40d,8/10/2022,6.66,
40d,8/11/2022,6.61,
40d,8/12/2022,6.53,
40d,8/13/2022,6.48,
40d,8/14/2022,6.35,
40d,8/15/2022,6.32,
40d,8/16/2022,6.24,
40d,8/17/2022,6.22,
40d,8/18/2022,6.26,
40d,8/19/2022,6.3,
40d,8/20/2022,6.27,
40d,8/21/2022,6.09,
40d,8/22/2022,6.1,
40d,8/23/2022,6.05,
40d,8/24/2022,5.95,
40d,8/25/2022,5.87,
40d,8/26/2022,5.91,
40d,8/27/2022,5.91,
40d,8/28/2022,5.82,
40d,8/29/2022,5.81,
40d,8/30/2022,5.73,
40d,8/31/2022,5.84,
40d,9/1/2022,5.79,
40d,9/2/2022,5.8,
40d,9/3/2022,5.86,
40d,9/4/2022,5.81,
40d,9/5/2022,5.77,
40d,9/6/2022,5.78,
40d,9/7/2022,5.77,
40d,9/8/2022,5.74,
40d,9/9/2022,5.73,
40d,9/10/2022,5.72,
40d,9/11/2022,5.74,
40d,9/12/2022,5.77,
40d,9/13/2022,5.68,
40d,9/14/2022,5.78,
40d,9/15/2022,5.51,
40d,9/16/2022,5.61,
40d,9/17/2022,5.49,
40d,9/18/2022,5.47,
40d,9/19/2022,5.3,
40d,9/20/2022,5.27,
40d,9/21/2022,5.19,
40d,9/22/2022,5.23,
40d,9/23/2022,5.26,
40d,9/24/2022,5.17,
40d,9/25/2022,5.11,
40d,9/26/2022,5.13,
40d,9/27/2022,5.01,
40d,9/28/2022,5.23,
40d,9/29/2022,5.07,
40d,9/30/2022,4.92,
40d,10/1/2022,4.74,
40d,10/2/2022,4.58,
40d,10/3/2022,4.51,
40d,10/4/2022,5.09,
40d,10/5/2022,5.4,
40d,10/6/2022,5.45,
40d,10/7/2022,5.44,
40d,10/8/2022,5.45,
40d,10/9/2022,5.36,
40d,10/10/2022,5.45,
40d,10/11/2022,5.22,
40d,10/12/2022,4.9,
40d,10/13/2022,4.82,
40d,10/14/2022,4.91,
40d,10/15/2022,4.95,
40d,10/16/2022,4.76,
40d,10/17/2022,4.74,
40d,10/18/2022,4.93,
40d,10/19/2022,4.9,
40d,10/20/2022,4.64,
40d,10/21/2022,4.89,
40d,10/22/2022,5.03,
40d,10/23/2022,4.58,
40d,10/24/2022,4.46,
40d,10/25/2022,4.43,
40d,10/26/2022,4.32,
40d,10/27/2022,4.26,
40d,10/28/2022,4.49,
40d,10/29/2022,4.57,
40d,10/30/2022,4.61,
40d,10/31/2022,5.31,
40d,11/1/2022,4.63,
40d,11/2/2022,4.47,
40d,11/3/2022,4.73,
40d,11/4/2022,5.6,
40d,11/5/2022,4.99,
40d,11/6/2022,5.4,
40d,11/7/2022,5.69,
40d,11/8/2022,5.17,
40d,11/9/2022,5.2,
40d,11/10/2022,5.01,
40d,11/11/2022,5.04,
40d,11/12/2022,5.03,
40d,11/13/2022,4.93,
40d,11/14/2022,5,
40d,11/15/2022,4.78,
40d,11/16/2022,4.97,
40d,11/17/2022,5,
40d,11/18/2022,5.04,
40d,11/19/2022,4.9,
40d,11/20/2022,4.71,
40d,11/21/2022,4.79,
40d,11/22/2022,5.22,
40d,11/23/2022,4.87,
40d,11/24/2022,4.52,
40d,11/25/2022,5.23,
40d,11/26/2022,5.11,
40d,11/27/2022,5.1,
40d,11/28/2022,4.6,
40d,11/29/2022,4.54,
40d,11/30/2022,6.56,
40d,12/1/2022,6.57,
40d,12/2/2022,6.16,
40d,12/3/2022,6.46,
40d,12/4/2022,6.13,
40d,12/5/2022,6.06,
40d,12/6/2022,5.83,
40d,12/7/2022,5.54,
40d,12/8/2022,5.29,
40d,12/9/2022,5.23,
40d,12/10/2022,5.53,
40d,12/11/2022,5.39,
40d,12/12/2022,5.34,
40d,12/13/2022,5.07,
40d,12/14/2022,4.91,
40d,12/15/2022,4.97,
40d,12/16/2022,4.88,
40d,12/17/2022,4.88,
40d,12/18/2022,4.95,
40d,12/19/2022,4.98,
40d,12/20/2022,6.28,
40d,12/21/2022,6.47,
40d,12/22/2022,5.71,
40d,12/23/2022,5.82,
40d,12/24/2022,7.79,
40d,12/25/2022,8.54,
40d,12/26/2022,9.46,
40d,12/27/2022,11.74,
40d,12/28/2022,11.97,
40d,12/29/2022,10.1,
40d,12/30/2022,10.71,
40d,12/31/2022,10.1,
